0
0
2
0
0
2
2
0
0
0
0
5
6
13
14
0
0
0
2
2
6
5
11
2
0
0
2
26
2
0
0
6
29
30
0
0
0
0
0
5
0
0
0
0
0
0
0
0
2
0
0
11
2
2
6
0
0
0
0
0
6
6
0
6
0
0
29
0
14
0
13
14
0
0
60
14
30
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
2
0
2
0
6
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
2
0
0
0
2
0
0
5
0
13
0
0
0
0
0
2
0
2
0
0
6
0
14
2
0
2
0
0
0
0
29
8
0
4
0
0
0
0
0
0
2
0
26
0
30
49
0
0
0
0
0
0
0
0
0
0
0
0
0
4
2
0
0
6
2
0
0
2
2
0
0
0
0
2
0
0
0
0
2
2
0
2
13
6
14
21
2
14
0
0
2
0
0
0
4
13
0
0
0
27
6
0
6
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
5
0
0
0
0
0
0
0
6
2
2
0
0
0
0
0
0
10
5
0
2
0
0
0
0
0
0
0
0
0
0
0
6
1
