0
0
2
0
0
0
2
5
0
0
2
5
0
11
2
6
14
0
0
0
0
2
0
11
0
6
14
23
6
13
14
27
14
29
30
0
0
2
5
0
2
5
0
0
0
11
0
0
0
2
5
6
13
14
23
2
0
6
0
6
0
2
6
6
13
0
0
0
0
6
2
2
2
62
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6
12
0
0
0
0
0
2
6
2
6
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
5
0
0
0
2
0
0
0
0
0
0
0
0
14
0
0
0
12
5
0
2
5
0
0
2
14
0
0
0
6
0
0
0
54
0
0
0
0
0
0
0
0
2
4
2
6
8
0
0
0
0
0
0
0
2
4
0
0
2
5
0
0
0
0
0
0
0
14
0
2
0
0
0
0
0
0
0
5
0
11
6
6
0
0
0
0
0
0
0
2
0
0
0
0
0
0
14
0
0
0
0
0
0
11
6
17
0
0
0
0
0
0
0
27
0
0
0
0
6
0
0
0
0
0
0
6
26
0
2
0
14
0
0
