1
2
2
3
4
3
3
4
4
4
4
5
5
4
5
5
5
5
6
6
5
6
5
6
6
6
5
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
7
7
6
6
7
7
7
7
6
6
4
7
6
7
7
7
7
6
3
3
6
6
7
7
7
6
7
5
7
6
7
7
6
2
6
8
7
7
7
7
4
8
8
8
3
7
6
8
7
7
7
6
7
7
3
8
7
5
4
7
6
2
8
6
7
7
8
6
8
7
7
6
7
5
8
6
4
8
8
6
7
6
5
8
8
2
7
6
7
7
7
7
5
8
6
3
5
7
6
7
7
7
5
8
8
7
8
7
4
7
8
8
8
8
4
7
8
6
2
7
8
6
8
3
